OTU ID,1,2,3,4,5,6,7
d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__uncultured archaeon; f__uncultured archaeon,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Planctomycetes; c__Planctomycetacia; o__uncultured; f__uncultured bacterium,0.9999999999999999,0.0,0.75,2.5,1.5,0.0,0.0
d__Bacteria; p__Planctomycetes; c__vadinHA49; o__uncultured bacterium; f__uncultured bacterium,16.0,2.5,17.0,18.5,49.25,1.5,1.0
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae,10.333333333333334,16.5,3.0,14.25,2.75,0.0,2.0
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacterales Incertae Sedis,3.8333333333333335,0.0,3.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Azospirillales; f__Azospirillaceae,0.0,1.75,5.25,12.0,23.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Azospirillales; f__Azospirillales Incertae Sedis,1.0,0.0,0.0,2.0,4.75,1.25,12.0
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Azospirillales; f__Inquilinaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Azospirillales; f__uncultured,0.0,0.0,0.0,2.75,1.5,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caedibacterales; f__Caedibacteraceae,0.0,0.0,8.5,7.25,1.5,1.25,0.0
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae,209.83333333333331,486.75,114.75,92.5,108.75,15.5,26.25
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Hyphomonadaceae,125.16666666666667,97.0,196.25,199.75,142.0,88.25,149.75
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Parvularculaceae,4.333333333333333,0.0,15.5,10.75,10.25,3.0,13.25
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Dongiales; f__Dongiaceae,145.33333333333334,90.25,173.0,200.25,155.25,123.5,90.75
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Elsterales; f__Elsteraceae,0.0,0.0,0.0,1.25,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Elsterales; f__URHD0088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Elsterales; f__uncultured,16.166666666666664,9.5,15.75,27.0,17.25,8.25,3.0
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Holosporales; f__Holosporaceae,0.0,0.0,1.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae,6.666666666666666,4.5,4.25,1.75,3.75,0.0,6.5
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__uncultured,36.833333333333336,27.75,71.75,44.75,34.0,13.5,30.0
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micropepsales; f__Micropepsaceae,37.66666666666667,39.5,46.0,10.5,13.75,7.5,17.5
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Paracaedibacterales; f__Paracaedibacteraceae,0.0,0.75,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Parvibaculales; f__Parvibaculaceae,2.333333333333333,9.25,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Puniceispirillales; f__EF100-94H03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Puniceispirillales; f__Puniceispirillales Incertae Sedis,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Reyranellales; f__Reyranellaceae,36.833333333333336,51.75,45.5,70.25,57.0,41.25,41.5
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__A0839,9.5,7.5,29.5,24.5,37.5,12.0,14.75
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Amb-16S-1323,43.0,32.5,44.75,36.75,13.75,0.0,6.0
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae,58.83333333333333,67.75,40.0,65.0,43.25,16.25,8.25
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__D05-2,15.166666666666666,17.75,15.75,12.75,7.25,1.5,2.25
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Devosiaceae,203.33333333333331,481.25,96.5,64.25,85.75,45.75,55.25
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae,164.33333333333331,128.75,198.25,208.75,151.5,83.5,96.25
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__KF-JG30-B3,1.6666666666666667,0.0,12.5,5.0,6.5,4.25,0.0
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Kaistiaceae,8.5,20.75,6.0,4.25,4.75,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Labraceae,0.0,0.0,0.0,0.0,0.0,1.25,0.0
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methyloligellaceae,21.5,17.25,59.25,60.75,39.25,25.0,11.5
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Pleomorphomonadaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae,257.0,570.0,150.5,150.5,159.5,94.75,48.75
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiales Incertae Sedis,18.833333333333332,29.0,38.75,34.0,29.25,9.25,13.5
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhodomicrobiaceae,19.666666666666668,17.25,44.5,23.25,15.5,17.5,4.75
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Stappiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae,265.1666666666667,262.25,284.0,252.5,172.75,84.75,150.25
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__uncultured,2.0,2.75,2.0,4.75,3.0,0.0,8.5
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae,19.0,35.0,16.75,16.25,15.25,3.75,5.25
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Magnetospiraceae,2.8333333333333335,3.0,4.25,3.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Magnetospirillaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodopirillaceae,0.0,1.75,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae,8.0,19.5,13.25,26.5,2.25,1.75,0.0
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__uncultured,12.833333333333334,15.0,13.25,2.5,17.25,2.25,2.25
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodovibrionales; f__Fodinicurvataceae,1.0,0.0,4.5,5.75,3.5,1.0,1.0
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodovibrionales; f__Kiloniellaceae,3.1666666666666665,8.75,3.25,2.5,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__AB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Anaplasmataceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Midichloriaceae,0.0,0.0,0.0,4.0,0.75,0.0,2.0
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria,60.0,8.5,22.0,25.0,9.75,0.75,0.0
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae,0.0,0.0,1.25,1.75,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__SM2D12,17.666666666666668,22.5,20.0,8.75,17.5,3.5,9.5
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__uncultured,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sneathiellales; f__Sneathiellaceae,17.5,14.25,11.25,10.0,6.5,4.0,2.75
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae,885.0,1419.75,563.25,615.25,793.25,210.75,245.75
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Thalassobaculales; f__uncultured,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Tistrellales; f__Geminicoccaceae,12.0,20.5,23.75,23.25,13.5,2.75,4.25
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__uncultured; f__metagenome,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__uncultured; f__uncultured Rhodospirillaceae bacterium,28.0,14.75,39.5,41.0,41.75,19.25,17.0
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__uncultured; f__uncultured bacterium,146.5,82.5,169.5,164.75,114.5,66.0,59.75
d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bacteriovoracaceae,17.833333333333332,29.0,9.75,14.75,28.5,2.75,0.0
d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae,76.83333333333333,76.5,72.0,89.0,81.25,3.25,25.75
d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bradymonadales; f__Bradymonadaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfarculales; f__Desulfarculaceae,24.0,6.5,47.0,58.25,23.5,3.75,23.0
d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobacteraceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae,0.6666666666666666,0.5,0.0,0.0,1.25,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfuromonadales; f__Geobacteraceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__MBNT15; f__uncultured bacterium,8.666666666666666,0.0,0.0,9.0,3.25,0.0,1.0
d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__27F-1492R,4.5,0.0,5.5,5.25,1.25,2.5,0.0
d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Archangiaceae,92.33333333333333,55.75,94.25,108.75,81.5,17.25,20.75
d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__BIrii41,356.16666666666663,359.25,479.25,486.25,313.75,35.0,36.25
d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Blfdi19,14.5,8.0,13.0,23.25,1.75,0.0,16.75
d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Eel-36e1D6,0.0,0.0,1.5,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Haliangiaceae,64.33333333333333,48.25,95.5,100.75,66.5,18.75,36.5
d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__KD3-10,4.666666666666667,5.75,5.0,4.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Myxococcaceae,5.5,0.0,2.25,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Nannocystaceae,88.0,108.75,80.0,85.25,35.0,1.5,7.5
d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__P3OB-42,25.166666666666668,37.0,14.0,13.75,2.5,0.75,1.5
d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Phaselicystidaceae,12.333333333333332,14.5,10.5,14.0,9.5,1.5,3.5
d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Polyangiaceae,32.333333333333336,44.25,65.25,116.0,55.0,11.25,7.5
d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Sandaracinaceae,54.5,101.25,49.5,47.25,26.75,17.75,14.5
d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Vulgatibacteraceae,8.0,2.75,12.75,25.25,4.0,3.0,4.5
d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__bacteriap25,28.333333333333336,9.5,58.25,59.25,33.5,17.0,21.5
d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__mle1-27,2.3333333333333335,1.5,2.5,7.5,5.75,0.0,0.5
d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__uncultured,8.0,0.0,6.5,6.25,6.5,0.0,2.25
d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__NB1-j; f__uncultured bacterium,10.666666666666666,0.0,29.25,52.0,17.25,4.5,5.5
d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Oligoflexales; f__0319-6G20,20.333333333333332,28.0,34.25,29.5,14.0,1.5,10.25
d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Oligoflexales; f__053A03-B-DI-P58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Oligoflexales; f__Oligoflexaceae,31.0,29.75,24.25,63.0,10.5,1.25,5.25
d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__PB19; f__uncultured bacterium,0.0,0.0,2.25,1.0,1.25,0.5,0.0
d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__RCP2-54; f__uncultured bacterium,0.0,0.0,0.0,0.0,0.0,1.0,1.5
d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__SAR324 clade(Marine group B); f__uncultured bacterium,1.3333333333333333,0.0,4.75,3.0,3.0,3.75,2.5
d__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophaceae,0.0,0.0,2.75,0.0,1.0,1.25,1.75
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__1013-28-CG33; f__uncultured bacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Acidiferrobacterales; f__Acidiferrobacteraceae,2.0,2.0,7.5,15.25,15.5,2.25,2.25
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Acidithiobacillales; f__Acidithiobacillaceae,0.0,0.75,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae,0.0,1.75,1.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae,0.0,0.0,0.0,0.0,0.0,8.25,1.25
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Idiomarinaceae,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Marinobacteraceae,0.0,10.5,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Arenicellales; f__Arenicellaceae,2.5,0.0,5.5,4.0,4.25,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__A21b,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Aquaspirillaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__B1-7BS,5.333333333333333,2.25,2.75,3.75,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae,462.8333333333333,740.25,411.0,471.75,711.5,95.75,125.75
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Chitinibacteraceae,0.6666666666666666,3.75,3.25,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Chitinimonadaceae,1.8333333333333335,0.0,2.0,5.0,10.25,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Chromobacteriaceae,4.0,0.0,0.0,0.0,5.5,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Ferrovaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Hydrogenophilaceae,0.0,0.0,4.5,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Methylophilaceae,14.0,29.75,29.5,16.5,19.0,6.25,6.25
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Neisseriaceae,1.1666666666666667,0.0,1.25,1.75,1.75,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Nitrosomonadaceae,263.3333333333333,182.75,507.5,545.75,530.5,242.25,296.0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Rhodocyclaceae,23.166666666666664,36.5,20.5,36.5,51.5,15.25,4.75
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__SC-I-84,139.16666666666666,111.25,191.75,227.0,150.75,39.0,69.25
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__TRA3-20,44.833333333333336,25.0,80.25,77.5,79.0,30.75,60.25
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__CCD24; f__uncultured bacterium,102.83333333333333,55.25,152.0,135.0,108.75,62.0,57.25
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cardiobacteriales; f__Wohlfahrtiimonadaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Cellvibrionaceae,79.0,233.75,28.5,66.25,854.75,29.0,13.75
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Halieaceae,0.6666666666666666,1.75,1.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Porticoccaceae,0.0,0.0,2.25,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Spongiibacteraceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae,0.0,3.75,1.75,2.5,1.0,1.0,0.0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Diplorickettsiales; f__Diplorickettsiaceae,80.33333333333333,96.75,73.25,57.5,21.75,5.5,7.5
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__EPR3968-O8a-Bc78; f__uncultured bacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__EV818SWSAP88; f__uncultured bacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Ectothiorhodospirales; f__Ectothiorhodospiraceae,0.0,0.0,0.75,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae,27.833333333333332,32.75,36.0,43.0,15.75,24.25,22.0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Ga0077536; f__uncultured bacterium,0.0,0.0,0.0,2.25,0.0,0.0,1.75
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria Incertae Sedis; f__Unknown Family,242.33333333333334,205.5,393.25,326.75,278.25,153.5,152.75
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Immundisolibacterales; f__Immundisolibacteraceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__JG36-GS-52; f__uncultured bacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__KF-JG30-C25; f__uncultured bacterium,3.3333333333333335,1.0,3.0,1.75,1.0,0.75,0.0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae,2.1666666666666665,3.0,2.5,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Nitrococcales; f__Nitrococcaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Nitrosococcales; f__Nitrosococcaceae,0.0,2.5,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Alcanivoracaceae,4.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae,16.0,10.25,13.25,4.5,0.0,1.75,0.0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Pseudohongiellaceae,31.166666666666668,36.25,26.5,9.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__SS1-B-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PLTA13; f__uncultured bacterium,110.33333333333333,58.75,167.0,159.0,165.75,96.0,139.25
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Piscirickettsiales; f__Piscirickettsiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae,39.666666666666664,45.0,102.0,92.75,216.5,24.0,21.5
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae,323.1666666666667,272.0,475.25,180.5,101.25,51.5,72.0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__R7C24; f__metagenome,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__R7C24; f__uncultured bacterium,52.166666666666664,32.25,61.0,39.0,20.75,3.5,6.0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Salinisphaerales; f__Solimonadaceae,15.833333333333332,18.25,24.75,43.5,52.0,32.25,40.0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae,298.8333333333333,259.75,367.75,348.25,233.75,146.75,117.0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Woeseiaceae,0.8333333333333334,3.5,9.5,13.75,10.75,13.5,6.75
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiohalorhabdales; f__Thiohalorhabdaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiomicrospirales; f__Thiomicrospiraceae,0.0,0.0,0.0,0.0,2.5,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__WD260; f__uncultured bacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae,286.5,560.5,121.25,116.25,59.5,35.0,36.5
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae,931.3333333333334,1983.5,331.0,310.25,142.25,59.5,44.75
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__uncultured,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__uncultured; f__uncultured bacterium,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Rokubacteria; c__NC10; o__Rokubacteriales; f__uncultured bacterium,19.333333333333332,9.0,20.25,24.75,34.25,12.25,29.5
d__Bacteria; p__Spirochaetes; c__Brachyspirae; o__Brachyspirales; f__LH041,0.0,0.0,1.5,2.75,0.0,0.5,0.5
d__Bacteria; p__Spirochaetes; c__Leptospirae; o__Leptospirales; f__Leptospiraceae,9.5,14.5,8.75,6.0,6.75,0.0,2.0
d__Bacteria; p__Spirochaetes; c__MVP-15; o__uncultured bacterium; f__uncultured bacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Spirochaetes; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae,31.666666666666668,8.5,65.0,50.0,12.0,4.0,1.25
d__Bacteria; p__Tenericutes; c__Mollicutes; o__Acholeplasmatales; f__Acholeplasmataceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Tenericutes; c__Mollicutes; o__Entomoplasmatales; f__Spiroplasmataceae,4.0,0.0,0.5,0.0,0.0,0.0,0.0
d__Bacteria; p__Tenericutes; c__Mollicutes; o__Haloplasmatales; f__Haloplasmataceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0
