SampleID,k__Bacteria|Other|Other,k__Bacteria|p__Acidobacteria|c__Acidobacteria-6,k__Bacteria|p__Acidobacteria|c__Acidobacteriia,k__Bacteria|p__Acidobacteria|c__Solibacteres,k__Bacteria|p__Acidobacteria|c__Sva0725,k__Bacteria|p__Acidobacteria|c__[Chloracidobacteria],k__Bacteria|p__Actinobacteria|c__Acidimicrobiia,k__Bacteria|p__Actinobacteria|c__Actinobacteria,k__Bacteria|p__Actinobacteria|c__Coriobacteriia,k__Bacteria|p__Actinobacteria|c__MB-A2-108,k__Bacteria|p__Actinobacteria|c__Nitriliruptoria,k__Bacteria|p__Actinobacteria|c__OPB41,k__Bacteria|p__Actinobacteria|c__Thermoleophilia,k__Bacteria|p__Armatimonadetes|c__,k__Bacteria|p__Bacteroidetes|Other,k__Bacteria|p__Bacteroidetes|c__,k__Bacteria|p__Bacteroidetes|c__Bacteroidia,k__Bacteria|p__Bacteroidetes|c__Cytophagia,k__Bacteria|p__Bacteroidetes|c__Flavobacteriia,k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia,k__Bacteria|p__Bacteroidetes|c__VC2_1_Bac22,k__Bacteria|p__Bacteroidetes|c__[Rhodothermi],k__Bacteria|p__Bacteroidetes|c__[Saprospirae],k__Bacteria|p__Chlorobi|c__OPB56,k__Bacteria|p__Chloroflexi|c__Anaerolineae,k__Bacteria|p__Chloroflexi|c__C0119,k__Bacteria|p__Chloroflexi|c__Ktedonobacteria,k__Bacteria|p__Chloroflexi|c__S085,k__Bacteria|p__Chloroflexi|c__TK10,k__Bacteria|p__Chloroflexi|c__Thermomicrobia,k__Bacteria|p__Cyanobacteria|Other,k__Bacteria|p__Cyanobacteria|c__,k__Bacteria|p__Cyanobacteria|c__4C0d-2,k__Bacteria|p__Cyanobacteria|c__Chloroplast,k__Bacteria|p__Cyanobacteria|c__ML635J-21,k__Bacteria|p__Cyanobacteria|c__Nostocophycideae,k__Bacteria|p__Cyanobacteria|c__Oscillatoriophycideae,k__Bacteria|p__Cyanobacteria|c__Synechococcophycideae,k__Bacteria|p__Elusimicrobia|c__Elusimicrobia,k__Bacteria|p__FBP|c__,k__Bacteria|p__Firmicutes|Other,k__Bacteria|p__Firmicutes|c__Bacilli,k__Bacteria|p__Firmicutes|c__Clostridia,k__Bacteria|p__Firmicutes|c__Erysipelotrichi,k__Bacteria|p__Fusobacteria|c__Fusobacteriia,k__Bacteria|p__Gemmatimonadetes|c__Gemm-1,k__Bacteria|p__Gemmatimonadetes|c__Gemm-3,k__Bacteria|p__Gemmatimonadetes|c__Gemm-5,k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes,k__Bacteria|p__Nitrospirae|c__Nitrospira,k__Bacteria|p__Planctomycetes|c__Phycisphaerae,k__Bacteria|p__Planctomycetes|c__Planctomycetia,k__Bacteria|p__Proteobacteria|Other,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria,k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria,k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria,k__Bacteria|p__Proteobacteria|c__TA18,k__Bacteria|p__SR1|c__,k__Bacteria|p__Spirochaetes|c__Spirochaetes,k__Bacteria|p__Synergistetes|c__Synergistia,k__Bacteria|p__TM7|c__,k__Bacteria|p__TM7|c__TM7-1,k__Bacteria|p__TM7|c__TM7-3,k__Bacteria|p__Tenericutes|c__Mollicutes,k__Bacteria|p__Verrucomicrobia|c__Opitutae,k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae,k__Bacteria|p__WPS-2|c__,k__Bacteria|p__WS3|c__PRR-12,k__Bacteria|p__[Thermi]|c__Deinococci
K160QNQM.04,0,0,0,0,0,0,0,0.010053147,0,0,0,0,0,0,0,0,0,0,0.004610361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.940961772,0.00080041,0,0,0,0,0,0,0,0,0,0,0.000992508,0.001056541,0,0,0.041525261,0,0,0,0,0,0,0,0,0,0,0,0,0
A160S2RT.04,0,0,0,0,0,0,0,0.026093903,0,0,0,0,0,0,0,0,0.003550191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.910535191,0.012691932,0,0,0,0,0,0,0,0,0,0,0.038253306,0.008697968,0,0,0,0,0,0,0,0,0,0.00017751,0,0,0,0,0,0
H160QS76.04,0,0,0,0,0,0,0,0.021360957,0,0,0,0,0,0,0,0,0,0,0.000178603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.962100375,0.000357207,0,7.14E-05,0,0,0,0,0,0,0,0,0.000178603,0.000357207,0,0,0.015395606,0,0,0,0,0,0,0,0,0,0,0,0,0
K160S50F.04,0,0,0,0,0,0,8.62E-05,0.013963411,0,0,0,0,0,0,0,0,0.004999246,0,0.004331243,0.000237033,0,0,0,0.0007111,0,0,0,0,0,0,0,0,0,0.000387873,0,0,0,0,0,0,8.62E-05,0.892559312,0.005537958,0,0.003146077,0,0,0,0,0,0,0,0,0.000775745,0.004395889,8.62E-05,0,0.067640658,0,0,0,0,0,0,0.000150839,0,0,0,0,0,0.000905036
K160SF7J.04,0,0,0,0,0,0,0,0.004856555,0,0,0,0,0,0,0,0,0.008973369,0,0.002412196,6.43E-05,0,0,0,0,0,0,0,0,0,0.000450277,0,0,0,0.004888717,0,0,0,0,0,0,0,0.753473562,0.017464299,0,0.005242506,0,0,0,0,0,0,0,0,0.00135083,0.010870964,0,0.002894635,0.184130966,0,0,0,0,0,0,0.000997041,0,0,0,0,0,0.001929757
G160QZK6.06,0,0,0,0,0,0,0,0.022841094,0,0,0,0,0,0,0,0,0.017765295,0,0.031334597,0.001691933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269389551,0.008628858,0,0.003925284,0,0,0,0,0,0,0,0,0.00101516,0.639381429,0,0,0.0040268,0,0,0,0,0,0,0,0,0,0,0,0,0
C160R5VT.04,0,0,0,0,0,0,0,0.616763832,0,0,0,0,0.00029333,0,0,0,0.009679903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042789572,0,0,0,0,0,0,0,0.168701646,0.006563268,0,0.005279947,0,0,0,0,0,0,0,0,0,0.022329777,0,0.004949951,0.122648774,0,0,0,0,0,0,0,0,0,0,0,0,0
J160SGTT.06,0,0,0,0,0,0,0,0.91248811,0,0,0,0,0,0,0,0,0.000951216,0,0.00033972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000135888,0,0,0,0,0,0,0,0.06583775,0.00152874,0,0.000713412,0,0,0,0,0,0,0,0,0.00016986,0.014641935,0,0.00016986,0.003023509,0,0,0,0,0,0,0,0,0,0,0,0,0
J160QXV6.04,0,0,0,0,0,0,0.000408372,0.704849413,0,0,0,0,0,0,0,0,0.033639612,0,0.000204186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07151608,0.002552323,0,0,0,0,0,0,0,0,0,0,0.000306279,0.000561511,0,0,0.185962226,0,0,0,0,0,0,0,0,0,0,0,0,0
C160Q00Q.04,0,0,0,0,0,0,0,0.007345957,0,0,0,0,0,0,0,0,0.029162181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000696599,0,0,0,0,0.946045216,0.013488696,0,0,0,0,0,0,0,0,0,0,0.000759927,0.000949908,0,0,0.000886581,0,0,0,0,0,0,0,0,0,0,0,0,0.000664936
F160SBV9.04,0,0,0,0,0,0,0,0.051749327,0.002114571,0,0,0,0,0,0,0,0.01987697,0,0.0029604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000922722,0,0,0,0,0,0,0,0.567320261,0.025297962,0.000307574,7.69E-05,0,0,0,0,0,0,0,0,0.002076125,0.321799308,0,0.00449827,0.000999616,0,0,0,0,0,0,0,0,0,0,0,0,0
F160SFXB.04,0,0,0,0,0,0,0,0.011125671,0,0,0,0,0,0,0,0,0.008042344,0,0.006192348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002929161,0,0,0,0,0,0,0,0.76248105,0.009404147,0,0.010663172,0,0,0,0,0,0,0.000513888,0,0.004290963,0.177162825,0,0.00064236,0.006089571,0,0.000102778,0,0,0,0,0,0,0,0,0,0,0.000359721
G160RC1T.04,0,0,0,0,0,0,0,0.012037645,0,0,0,0,0,0,0,0,0.00026264,0,0.000175093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424731889,0.00538411,0,0,0,0,0,0,0,0,0,0,0.009717663,0.315605165,0,0,0.231998249,0,0,0,0,0,0,0,0,0,0,0,0,8.75E-05
J160SH57.04,0,0,0,0,0,0,0,0.066430982,0,0,0,0,0,0,0,0,0.00359955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.920906315,0.006234935,0,0,0,0,0,0,0,0,0,0,0,0.002828218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K160RQH0.04,0,0,0,0,0,0,0,0.460341509,0,0,0,0,0,0,0,0,4.09E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001023709,0,0,0,0.486507514,0.000327587,0,0,0,0,0,0,0,0,0,0,0,0.023299619,0,0,0.028459113,0,0,0,0,0,0,0,0,0,0,0,0,0
B160SCVS.04,0,0,0,0,0,0,0,0.203868628,0.000120895,0,0,0,0,0,0,0,0.003344751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.742010881,0.001692525,0,0.000161193,0,0,0,0,0,0,0,0,4.03E-05,0.048639936,0,0,8.06E-05,0,0,0,0,0,0,4.03E-05,0,0,0,0,0,0
E160RK4Z.06,0,0,0,0,0,0.000713737,0,0.301581201,0,0,0,0,0,0,0,0,0.007356978,0,0.015976721,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000878445,0.000274514,0,0,0,5.49E-05,0,0,0,0.550840013,0.010321731,0,0.019765016,0,0,0,0,0,0,0,0,0.006643241,0.006258922,0,0,0.079060064,0,0,0.000274514,0,0,0,0,0,0,0,0,0,0
A160RVZW.04,0,0,0,0,0,0,0,0.445687187,0,0,0,0,0,0,0,0,0.005547602,0,0.023487831,4.47E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102496421,0.010110952,0.000581603,0,0,0,0,0,0,0,0,0,0.003086972,0.406988189,0,0.001073729,0.000492126,0,0,0,0,0,0,0,0,0,0,0,0,0.000402649
K160QP4W.04,0,0,0,0,0,0,0,0.040377691,0.000991991,0,0,0,0,0,0,0,0.001469616,0,0.001028731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.935336909,0.011169079,0,0.000183702,0,0,0,0,0,0,0,0,0.004335366,0.001249173,0,0.001432875,3.67E-05,0,0,0,0,0,0,0.002388126,0,0,0,0,0,0
J160QFRY.04,0,0,0,0,0,0,0,0.307961673,0.000885058,0,0,0,0,0,0,0,0.002077962,0,0.001154423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001770116,0,0.664986339,0.010081964,0,0,0,0,0,0,0,0,0,0,0.007157425,0.000654173,0,0,0.003078462,0,0,0,0,0,0,0.000192404,0,0,0,0,0,0
F160QKK9.04,0,0,0,0,0,0,0,0.87049776,0,0,0,0,0,0,0,0,0.000493879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128055879,7.06E-05,0,0,0,0,0,0,0,0,0,0,3.53E-05,0,0,0,0.00084665,0,0,0,0,0,0,0,0,0,0,0,0,0
A160QH76.04,0.000155933,0,0,0,0,0,0,0.405582411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011695,0,0,0,0,0,0,0,0.593676906,0.00035085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011695,0,0,0,0,0,0,0,0,0,0,0,0,0
B160QX4T.04,0,0,0,0,0,0,0,0.378121702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617774651,0,0,0,0,0,0,0,0,0,0,0,7.82E-05,0,0,0,0.004025482,0,0,0,0,0,0,0,0,0,0,0,0,0
A160QM32.04,0,0,0,0,0,0,0,0.493281702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50625175,0.000326584,0,0,0,0,0,0,0,0,0,0,0.000139965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C160R34C.04,0,0,0,0,0,0,0,0.165397536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834546473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
G160QDL9.04,0,0,0,0,0,0,0,0.787107695,0,0,0,0,0,0,0,0,0.001637206,0,8.32E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55E-05,0,0,0,0,0,0,0,0.180730915,0.02167217,0,0.000582734,0,0,0,0,0,0,0,0,0.000665982,0.007242556,0,0.000166496,5.55E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
D160QCVX.04,0,0,0,0,0,0,0,0.67692582,0,0,0,0,3.57E-05,0,0,0,0.001783167,0,0,0.000499287,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139087,0,0,0,0,0,0,0,0.266761769,0.006134094,0,0,0,0,0,0,0,0,0,0,0.002389444,0.00064194,0,0,0.043437946,0,0,0,0,0,0,0,0,0,0,0,0,0
F160RHKN.04,0,0,0,0,0,0,0,0.345246174,0,0,0,0,0,0,0,0,0.079092211,0,0.00131946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477418382,0.011385056,0,0.008406846,0,0,0,0,0,0,0,0,0.000791676,0.066840081,0,0.000113097,0.009387017,0,0,0,0,0,0,0,0,0,0,0,0,0
F160R6Z8.04,0,0,0,0,0,0,0,0.101767068,0,0,0,0,0,0,0,0,0.001204819,0,0.001874163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005140562,0,0,0,0,0,0,0,0.55978581,0.002168675,0,0,0,0,0,0,0,0,0,0,0.000803213,0.008406961,0,0,0.318795181,0,0,0,0,0,0,0,0,0,0,0,0,5.35E-05
B160QPRH.04,0,0,0,0,0,0,0,0.804563898,0,0,0,0,0,0,0,0,0,0,0,0.000967874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193984291,0.000483937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E160Q7HZ.04,0,0,0,0.000501206,0,0,0,0.183598033,0.001065063,0,0,0,0,0,0,0,0.003007236,0,0.000595182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.40E-05,0,0,0,0.000689158,0,0,0,0.793565768,0.009930144,0.000469881,0,0,0,0,0,0,0,0,0,0.004072299,0.001033737,0,0,0.000125302,0,0,0,0,0,0,0,0,0,0,0,0,0.001253015
B160R4GH.04,0,0,0,0,0,0,0,0.016766425,3.50E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000455039,0,0,0,0,0,0,0,0.879554762,7.00E-05,0,0,0,0,0,0,0,0,0,0,0.001155098,0.000420036,0,0,0.101543631,0,0,0,0,0,0,0,0,0,0,0,0,0
G160S3KR.04,0,0,0,0,0,0,0,0.004296351,0,0,0,0,0,0,0,0,0.001938204,0,0.001760535,6.46E-05,0,0,0,0.000613764,0,0,0,0,0,0,0,0,0,0.00075913,0,0,0,0,0,0,0,0.729620597,0.006266858,0,0.001889749,0,0,0,0,0,0,0,0,0.000629916,0.046000032,0,0,0.205821072,0,0,0,0,0,0,0,0,0,0,0,0,0.000339186
D160SGCF.04,0,0,0,0,0,0,0,0.102023544,0,0,0,0,0,0,0,0,0.045972147,0,0.000192352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79299069,0.027198584,0,0.020735554,0,0,0,0,0,0,0,0,0.00088482,0.000769408,0,0.009117489,0.000115411,0,0,0,0,0,0,0,0,0,0,0,0,0
G160S9T7.04,0,0,0,0,0,0,0,0.450389062,0,0,0,0,0,0,0,0,0.002373939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001582626,0,0,0,0,0,0,0,0.510528861,0.009188025,0,0,0,0,0,0,0,0,0,0,0.000571504,0.024530707,0,0,0.000835275,0,0,0,0,0,0,0,0,0,0,0,0,0
H160QYTY.06,0,0,0,0,0,0,0,0.705998408,0,0,0,0,0,0,0,0,0.000380741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000449967,0,0,0,0,0,0,0,0,0.262884635,0.000380741,0,3.46E-05,0,0,0,0,0,0,0,0,0.001834481,0.00048458,0,0,0.027551833,0,0,0,0,0,0,0,0,0,0,0,0,0
B160QHTR.04,0,0,0,0,0,0,0,0.171372732,0.002596115,0,0,0,0,0,0,0,0.002275246,0,0.001487661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000291698,0,0,0,0,0,0,0,0.795402835,0.009596873,0,0,0,0,0,0,0,0,0,0,0.00834257,0.004521323,0,0,0.004112946,0,0,0,0,0,0,0,0,0,0,0,0,0
C160S43N.04,0,0,0,0,0,0,0,0.585323851,0,0,0,0,0,0,0,0,0.016041075,0.00159454,0,0,0,0,0.001849667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356602991,0.007685684,0.000510253,0.001945339,0,0,0,0,0,0,0,0,0.001913448,0.023567306,0,0.002519374,0.000446471,0,0,0,0,0,0,0,0,0,0,0,0,0
K160QV95.04,0,0,0,0,0,0,0,0.010419141,0,0,0,0,0,0,0,0,0.002749024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049787884,0,0,0.023858816,0,0,0,0,0.775156966,0.012319701,0.092855931,0.000441201,0,0,0,0,0,0,0,0,0.01116579,0.020023757,0,0,0.00047514,0,0,0,0,0,0,0.000135754,0,0,0,0,0,0.000610894
B160S96F.04,0,0,0,0,0,0,0,0.010427837,0,0,0,0,0.000147913,0,0,0,0.000443738,0,0.000702585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.982953075,0.00399364,0,0.000517694,0,0,0,0,0,0,0,0,0.000369781,0.000221869,0.000221869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K160S1Z5.04,0,0,0,0,0,0,0,0.000762486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99804613,0.000857796,0,0,0,0,0,0,0,0,0,0,0.000333587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E160SDVV.04,0,0,0,0,0,0,0,0.004063486,4.78E-05,0,0,0,0,0,0,0,0.007457692,0,0.000764891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78E-05,0,0,0,0,0,0,0,0.809063964,0.002485897,0,0,0,0,0,0,0,0,0,0,0.000382446,0.175016732,0,0.00066928,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K160S6K3.04,0,0,0,0,0,0,0,0.797509586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200676205,4.12E-05,0,0,0,0,0,0,0,0,0,0,0.001360656,0.000123696,0,0,0.000288624,0,0,0,0,0,0,0,0,0,0,0,0,0
K160RV9Q.04,0,0,0,0,0,0,0,0.001371247,0,0,0,0,0,0,0,0,0.000216513,0,0.000577367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995020208,0.001371247,0,0,0,0,0,0,0,0,0,0,0.001371247,7.22E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H160RTMF.04,0,0,0,0,0,0,0,0.002930428,0,0,0,0,0,0,0,0,0.001965111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983348273,0.010997725,0,0,0,0,0,0,0,0,0,0,0,0.000758464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E160QCV0.04,0,0.000105697,0,0,0,0,0,0.569522249,0,0,0,0,0.000317091,0,0,0,0,0.00018497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.93E-05,0,0,0,0,0,0,0,0.425245746,0.001453335,0,0.000396364,0,0,0,0,0,0,0.000158546,0,0.001479759,0.000792728,0,0,0.000264243,0,0,0,0,0,0,0,0,0,0,0,0,0
F160R7NX.04,0,0,0,0,0,0,0,0.316251416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.683708138,0,0,0,0,0,0,0,0,0,0,0,4.04E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F160RFX0.04,0,0,0,0,0,0,0,0.000539039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994443753,4.15E-05,0,0,0,0,0,0,0,0,0,0,0.003068375,0.000290252,0,0,0.001617117,0,0,0,0,0,0,0,0,0,0,0,0,0
K160Q67P.04,0,0,0,0,0,0,0,0.172251565,0.006524344,0,0,0,8.88E-05,0,0,0,0.010163774,0,0.006968177,0.000754516,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021836581,0,0,0,0,0,0,0,0.729128756,0.019750566,0,0.008388443,0,0,0,0,0,0,0,0,0.010829524,0.000932049,0,0.011228973,0,0,0,0,0,0,0,0.001153966,0,0,0,0,0,0
D160R9MD.04,0,0,0,0,0,0,0,0.860719424,0,0,0,0,0,0,0,0,0.004028777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134189264,0,0,0,0,0,0,0,0,0,0,0,2.21E-05,0.000199225,0,2.21E-05,0.000819037,0,0,0,0,0,0,0,0,0,0,0,0,0
K160QHRF.04,0,0,0,0,0,0,0,0.82289615,0,0,0,0,0,0,0,0,0.005931065,0,0,4.48E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168957028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002170994,0,0,0,0,0,0,0,0,0,0,0,0,0
J160RJMR.04,0,0,0,0,0,0,0,0.000246271,7.04E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.955671264,0,0,0,0,0,0,0,0,0,0,0,0.001336898,0.000105545,0,0,0.042428933,0,0,0.000140726,0,0,0,0,0,0,0,0,0,0
G160RG9X.04,0,0,0,0,0,0,0,0.003647555,0,0,0,0,0,0,0,0,0.000417949,0,0.003191611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000303963,0,0,0,0,0,0,0,0.987575516,0.003267601,0,0,0,0,0,0,0,0,0,0,7.60E-05,0.001367833,0,0,0.000151981,0,0,0,0,0,0,0,0,0,0,0,0,0
A160R96C.04,0,0,0,0,0,0,0,0.131364458,0,0,0,0,0,0,0,0,0.011424479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831020018,0.010571906,0,0.000102309,0,0,0,0,0,0,0,0,0.006854687,0.004535689,0,0,6.82E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.004058248
A160R9GT.04,0,0,0,0,0,0,0,0.21884575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.780398741,0,0,0,0,0,0,0,0,0,0,0,0.000713536,4.20E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B160QV1J.04,0,0,0,0,0,0,0,0.663067393,0,0,0,0,0,0,0,0,0.000778526,0,0.000812375,0.000236943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265748231,0.001015469,0,0.000406188,0,0,0,0,0,0,0,0,0,0.010696273,0,0,0.057238601,0,0,0,0,0,0,0,0,0,0,0,0,0
A160R7Q5.04,0,0,0,0,0,0,0,0.022253352,0,0,0,0,4.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976666,0,0,0,0,0,0,0,0,0,0,0,0.00020012,0.000840504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E160QD8Q.04,0,0,0,0,0,0.000378565,0,0.20896778,0.000168251,0,0,0,0.000673004,0,0,0,0.00487928,0.000210314,0.002397577,0.000168251,0,0,0.000673004,0,0,0,0,0,0,0,0,0,0,0.001388071,0,0,0,0.00075713,0,0,0,0.749305964,0.016404475,0,0.003154707,0,0,0,0,0,0,0,0,0.00487928,0.001346008,0,0.001303945,0.00168251,0,0,0,0,0,0,0.001261883,0,0,0,0,0,0
C160RM7F.04,0,0,0,0,0,0,0,0.707050465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292246831,0,0,0,0,0,0,0,0,0,0,0,0.000468469,2.60E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000208209
C160RD81.04,0,0,0,0,0,0,0,0.012488258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000884124,0,0,0,0,0,0,0,0.986461845,5.53E-05,0,0,0,0,0,0,0,0,0,0,0,0.000110516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B160QSY9.04,0,0,0,0,0,0,0,0.109222035,0,0,0,0,0,0,0,0,0.006905018,0,0.007150529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000153445,0,0,0,0,0,0,0,0.835721958,0.002240295,0,0.005524014,0,0,0,0,0,0,0,0,0.000153445,0.000736535,0,0.000705846,0.03148688,0,0,0,0,0,0,0,0,0,0,0,0,0
A160Q5G2.04,0,0,0,0,0,0,0,0.727502546,0.000526667,0,0,0,0,0,0,0,0,0,0,3.51E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000210667,0,0,0,0.26737123,0.003265335,0,0,0,0,0,0,0,0,0,0,0.000877778,0.000210667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J160R8Z3.04,0,0,0,0,0,0,0,0.727898697,0.000638184,0,0,0,0,0,0,0,0.009438398,0,0.00916969,0.000369475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227999463,0.0079605,0,0.012662905,0,0,0,0,0,0,0,0,3.36E-05,0.002720677,0,0.000806127,0,0,0,0,0,0,0,0.000302297,0,0,0,0,0,0
G160R5R6.04,0,0,0,0,0,0,0,0.039195487,0,0,0,0,0,0,0,0,0,0,0.000294334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960412068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.81E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
