,Experiments,Time,PC_OD,PJ_OD,BV_OD,BF_OD,BO_OD,BT_OD,BC_OD,BY_OD,BU_OD,DP_OD,BL_OD,BA_OD,BP_OD,CA_OD,EL_OD,FP_OD,CH_OD,AC_OD,BH_OD,CG_OD,ER_OD,RI_OD,CC_OD,DL_OD,DF_OD,Butyrate,Acetate,Lactate,Succinate
216,PC-PJ-BF-BT-BC-BU-DP-BL-CH-AC-BH-CG-RI-DF,0.0,0.0004714285714285,0.0004714285714285,0.0,0.0004714285714285,0.0,0.0004714285714285,0.0004714285714285,0.0,0.0004714285714285,0.0004714285714285,0.0004714285714285,0.0,0.0,0.0,0.0,0.0,0.0004714285714285,0.0004714285714285,0.0004714285714285,0.0004714285714285,0.0,0.0004714285714285,0.0,0.0,0.0004714285714285,0.0,0.0,28.0,0.0
217,PC-PJ-BF-BT-BC-BU-DP-BL-CH-AC-BH-CG-RI-DF,16.0,0.5394037903102553,0.0206920372917621,0.0,0.2526936675327322,0.0,0.2326286616740537,0.3666566304956952,0.0,0.0760275612613989,0.0078378929135462,0.010502776504152,0.0,0.0,0.0,0.0,0.0,0.092800652096388,0.0937411992460135,0.0012540628661674,0.0360543074023129,0.0,0.0018810942992511,0.0,0.0,0.3174346629986245,17.3061152,42.03031612,25.89670369,19.86752665
218,PC-PJ-BF-BT-BC-BU-DP-BL-CH-AC-BH-CG-RI-DF,32.0,0.4693874538745387,0.0120507721743884,0.0,0.1177419707530408,0.0,0.1758227415607489,0.2382496924969249,0.0,0.0442520158534918,0.0061241629082957,0.0031608582752494,0.0,0.0,0.0,0.0,0.0,0.1278172065053983,0.3836491731583982,0.0007902145688123,0.0209406860735274,0.0,0.0025681973486401,0.0,0.0,0.320827114937816,18.10319344,45.18682348,24.79163196,29.05299216
219,PC-PJ-BF-BT-BC-BU-DP-BL-CH-AC-BH-CG-RI-DF,48.0,0.3398765432098765,0.0078304889857177,0.0,0.1107930888404744,0.0,0.182933551198257,0.2070914427499394,0.0,0.032488198983297,0.0041651537158073,0.0021658799322198,0.0,0.0,0.0,0.0,0.0,0.2309161220043573,0.4198474945533769,0.0006664245945291,0.019992737835875,0.0,0.0008330307431614,0.0,0.0,0.2742337206487533,18.41040664,42.94501864,25.06092231,31.0136636
220,PJ-BV-BO-BT-BC-BY-BP-CA-EL-FP-AC-BH-CG,0.0,0.0,0.0005076923076923,0.0005076923076923,0.0,0.0005076923076923,0.0005076923076923,0.0005076923076923,0.0005076923076923,0.0,0.0,0.0,0.0,0.0005076923076923,0.0005076923076923,0.0005076923076923,0.0005076923076923,0.0,0.0005076923076923,0.0005076923076923,0.0005076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
221,PJ-BV-BO-BT-BC-BY-BP-CA-EL-FP-AC-BH-CG,16.0,0.0,0.0218802665098961,0.0654810895551636,0.0,0.1817499510092102,0.3890534979423868,0.4859974524789339,0.1605085243974132,0.0,0.0,0.0,0.0,0.5586654908877131,0.1458152067411326,0.0044718792866941,0.0004791299235743,0.0,0.1202616108171663,0.0009582598471487,0.0364138741916519,0.0,0.0,0.0,0.0,0.0,27.6256872,38.64036376,19.94689136,26.23714146
222,PJ-BV-BO-BT-BC-BY-BP-CA-EL-FP-AC-BH-CG,32.0,0.0,0.016761191578809,0.0423634512431438,0.0,0.086937169507669,0.2637585312181824,0.3720616152658718,0.1460618123296219,0.0,0.0,0.0,0.0,0.3462751666830886,0.2291310145498735,0.0088410680855256,0.0020260781029329,0.0,0.3311716753703155,0.0009209445922422,0.0213659145400203,0.0,0.0,0.0,0.0,0.0,28.31971864,30.10306144,18.35188816,27.24849297
223,PJ-BV-BO-BT-BC-BY-BP-CA-EL-FP-AC-BH-CG,48.0,0.0,0.011548718799237,0.0209587859689858,0.0,0.0516127926583188,0.2430934018851756,0.2385309450756005,0.0982353981811648,0.0,0.0,0.0,0.0,0.1900548414738646,0.3101044862758105,0.0086971832932526,0.0032792658318821,0.0,0.5201200762915664,0.0008554606517953,0.0222419769466788,0.0,0.0,0.0,0.0,0.0,31.56232608,26.84050504,14.07963024,31.26035732
224,PJ-BC-BP-EL-FP-AC-BH-ER-RI-CC-DF,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0006,0.0006,0.0,0.0006,0.0006,0.0,0.0006,0.0006,0.0006,0.0,0.0006,0.0,0.0,28.0,0.0
225,PJ-BC-BP-EL-FP-AC-BH-ER-RI-CC-DF,16.0,0.0,0.038163850161949,0.0,0.0,0.0,0.0,0.835887445430221,0.0,0.0,0.0,0.0,0.0,0.1556292071539219,0.0,0.0034694409238135,0.0004956344176876,0.0,0.3219145542881284,0.0014869032530629,0.0,0.4354148359386001,0.002725989297282,0.0830187649626813,0.0,0.4646572665821715,36.42101336,32.9392862,23.6212902,8.04930049
226,PJ-BC-BP-EL-FP-AC-BH-ER-RI-CC-DF,32.0,0.0,0.0315989277980246,0.0,0.0,0.0,0.0,0.3775240321132414,0.0,0.0,0.0,0.0,0.0,0.0709085987429356,0.0,0.0036285850102994,0.000755955210479,0.0,0.7869493741086991,0.0009071462525748,0.0,0.1970019278508424,0.0010583372946706,0.066524058522157,0.0,0.3710228173031215,37.68227232,24.35392376,20.18353371,7.34536986
227,PJ-BC-BP-EL-FP-AC-BH-ER-RI-CC-DF,48.0,0.0,0.0224065297525013,0.0,0.0,0.0,0.0,0.297446682464455,0.0,0.0,0.0,0.0,0.0,0.0373068720379147,0.0,0.0040331753554502,0.000224065297525,0.0,0.4823005529225908,0.0005601632438125,0.0,0.1157297261716693,0.0012323591363875,0.04380476566614,0.0,0.4130643759873618,43.73560752,19.1224942,15.12762733,8.62438006
228,BV-BO-BC-BU-DP-BP-EL-FP-AC-RI-DL-DF,0.0,0.0,0.0,0.00055,0.0,0.00055,0.0,0.00055,0.0,0.00055,0.00055,0.0,0.0,0.00055,0.0,0.00055,0.00055,0.0,0.00055,0.0,0.0,0.0,0.00055,0.0,0.00055,0.00055,0.0,0.0,28.0,0.0
229,BV-BO-BC-BU-DP-BP-EL-FP-AC-RI-DL-DF,16.0,0.0,0.0,0.026314898872935,0.0,0.1617829241932993,0.0,0.4457421645823683,0.0,0.0437686583294735,0.0046990890844526,0.0,0.0,0.1816533580361278,0.0,0.0038935309556893,0.0001342596881272,0.0,0.0323565848386598,0.0,0.0,0.0,0.0016111162575266,0.0,0.2585841593330245,0.2867786938397406,16.23735432,41.22649308,42.43175075,13.71224011
230,BV-BO-BC-BU-DP-BP-EL-FP-AC-RI-DL-DF,32.0,0.0,0.0,0.0766655066699809,0.0,0.1285274670643798,0.0,0.4167405750269284,0.0,0.0522719363658961,0.0100444113016819,0.0,0.0,0.136317010522827,0.0,0.0040997597149722,0.0002049879857486,0.0,0.3062520507084265,0.0,0.0,0.0,0.0014349159002402,0.0,0.2509052945563012,0.2652544535587041,15.86196496,42.51488096,45.65597819,13.72554444
231,BV-BO-BC-BU-DP-BP-EL-FP-AC-RI-DL-DF,48.0,0.0,0.0,0.0300222586691658,0.0,0.0889230709153389,0.0,0.2844966416744767,0.0,0.0203007653858169,0.0031451890034364,0.0,0.0,0.0285926273039675,0.0,0.0034311152764761,9.530875767989168e-05,0.0,0.4636771061126731,0.0,0.0,0.0,0.0009530875767989,0.0,0.1290480578985733,0.1672668697282099,17.12129088,41.64904232,46.12810166,15.3458829
232,PC-BF-BO-BU-BA-BP-CA-FP-CG-CC-DL-DF,0.0,0.00055,0.0,0.0,0.00055,0.00055,0.0,0.0,0.0,0.00055,0.0,0.0,0.00055,0.00055,0.00055,0.0,0.00055,0.0,0.0,0.0,0.00055,0.0,0.0,0.00055,0.00055,0.00055,0.0,0.0,28.0,0.0
233,PC-BF-BO-BU-BA-BP-CA-FP-CG-CC-DL-DF,16.0,0.0248475456621004,0.0,0.0,0.3186779109589042,0.2339358447488584,0.0,0.0,0.0,0.0647772260273972,0.0,0.0,0.187712899543379,0.0597860159817351,0.0110674657534246,0.0,0.0011935502283105,0.0,0.0,0.0,0.0366745433789954,0.0,0.0,0.0142140981735159,0.1962847602739726,0.1159913812785388,0.41472696,54.95272024,47.06975531,12.03608303
234,PC-BF-BO-BU-BA-BP-CA-FP-CG-CC-DL-DF,32.0,0.0289523291150723,0.0,0.0,0.396607248151676,0.3234332108676916,0.0,0.0,0.0,0.0642503742005715,0.0,0.0,0.0674232321857849,0.1447616455753617,0.008527055835261,0.0,0.0003966072481516,0.0,0.0,0.0,0.0319268834762099,0.0,0.0,0.0148727718056878,0.2524405134485417,0.1233448541751712,1.63867416,65.2522112,52.73987816,11.26604922
235,PC-BF-BO-BU-BA-BP-CA-FP-CG-CC-DL-DF,48.0,0.0348041439806412,0.0,0.0,0.4374999999999999,0.3407630066545674,0.0,0.0,0.0,0.0547867513611615,0.0,0.0,0.0265993647912885,0.0975310042347247,0.0033083787053841,0.0,0.0009263460375075,0.0,0.0,0.0,0.0623298548094373,0.0,0.0,0.0092634603750756,0.1573464912280701,0.2293368118572292,1.41900256,62.52077468,59.88472601,16.39035763
236,BC-BU-BL-CA-EL-FP-AC-ER-RI-CC-DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0006,0.0,0.0006,0.0,0.0,0.0006,0.0006,0.0006,0.0,0.0006,0.0,0.0,0.0006,0.0006,0.0006,0.0006,0.0,0.0,0.0,28.0,0.0
237,BC-BU-BL-CA-EL-FP-AC-ER-RI-CC-DL,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3418411207183239,0.0,0.0729995288770646,0.0,0.008330700587518,0.0,0.0,0.0324756124598159,0.0021179747256401,0.000423594945128,0.0,0.1208657576765325,0.0,0.0,0.4971592672652699,0.000847189890256,0.0163790045449506,0.6037639951224919,0.0,37.06220448,31.8131948,14.47690446,6.76492558
238,BC-BU-BL-CA-EL-FP-AC-ER-RI-CC-DL,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2233613857914299,0.0,0.0676945087313275,0.0,0.0093003716950697,0.0,0.0,0.0882772985482853,0.0111299530121326,0.0013721859877971,0.0,0.580129742618697,0.0,0.0,0.2468410126937373,0.0013721859877971,0.0121972087804193,0.207047619047619,0.0,44.18220984,29.59939548,6.48711895,8.74292394
239,BC-BU-BL-CA-EL-FP-AC-ER-RI-CC-DL,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1842522974101921,0.0,0.0264456238635805,0.0,0.0080203941225613,0.0,0.0,0.0821548479040739,0.0214599734630694,0.0010838370435893,0.0,0.5528652759349353,0.0,0.0,0.2786545039068259,0.0004335348174357,0.0175581601061477,0.2970797336478451,0.0,49.125764,25.67435172,3.18149782,7.94510523
240,PC-PJ-BV-BF-BC-BY-BU-DP-BL-BA-BP-CA-FP-BH-ER-RI-CC-DL-DF,0.0,0.0003473684210526,0.0003473684210526,0.0003473684210526,0.0003473684210526,0.0,0.0,0.0003473684210526,0.0003473684210526,0.0003473684210526,0.0003473684210526,0.0003473684210526,0.0003473684210526,0.0003473684210526,0.0003473684210526,0.0,0.0003473684210526,0.0,0.0,0.0003473684210526,0.0,0.0003473684210526,0.0003473684210526,0.0003473684210526,0.0003473684210526,0.0003473684210526,0.0,0.0,28.0,0.0
241,PC-PJ-BV-BF-BC-BY-BU-DP-BL-BA-BP-CA-FP-BH-ER-RI-CC-DL-DF,16.0,0.0175627282073097,0.0121694494664823,0.0389975539721365,0.2132419440604062,0.0,0.0,0.32290527845723,0.1178223971073061,0.0609855365308944,0.0052549895423446,0.0098185330922755,0.1507352263462015,0.0732932751958594,0.0138289198482753,0.0,0.0006914459924137,0.0,0.0,0.0008297351908965,0.0,0.0616769825233081,0.0020743379772413,0.0081590627104824,0.0997065121060654,0.0898879790137899,0.92889808,50.68101952,46.16085354,12.37388257
242,PC-PJ-BV-BF-BC-BY-BU-DP-BL-BA-BP-CA-FP-BH-ER-RI-CC-DL-DF,32.0,0.0158094613310008,0.0177340914060791,0.0422043880749325,0.241541074422334,0.0,0.0,0.331173846490269,0.1201519061156061,0.0483906990305415,0.0043991544573219,0.0122351483344267,0.0526523799110722,0.0925197171805525,0.0072860995699395,0.0,0.0006873678839565,0.0,0.0,0.0015122093447044,0.0,0.0669496318973686,0.0005498943071652,0.0074235731467308,0.0745106786208907,0.1174024345797798,2.07398192,59.49701379999999,51.12721907,13.67614613
243,PC-PJ-BV-BF-BC-BY-BU-DP-BL-BA-BP-CA-FP-BH-ER-RI-CC-DL-DF,48.0,0.0168447421445297,0.0118799760387736,0.0131211675652126,0.2064810760768937,0.0,0.0,0.348686162391766,0.1193316996133529,0.0312957577737842,0.0021277569024669,0.0055853618689756,0.0167560856069269,0.0304091923977563,0.0025710395904808,0.0,0.0001773130752055,0.0,0.0,0.0008865653760278,0.0,0.0769538746392201,0.0008865653760278,0.0053193922561672,0.049381691444753,0.1466379131950117,2.2748896,57.86552284,50.62089682,15.90120013
244,PC-PJ-BV-BO-BC-BY-BU-BP-EL-FP-AC-BH-CG-ER,0.0,0.0004714285714285,0.0004714285714285,0.0004714285714285,0.0,0.0004714285714285,0.0,0.0004714285714285,0.0004714285714285,0.0004714285714285,0.0,0.0,0.0,0.0004714285714285,0.0,0.0004714285714285,0.0004714285714285,0.0,0.0004714285714285,0.0004714285714285,0.0004714285714285,0.0004714285714285,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
245,PC-PJ-BV-BO-BC-BY-BU-BP-EL-FP-AC-BH-CG-ER,16.0,0.3255719386683469,0.0234522159210249,0.0967650253548174,0.0,0.1588444204398835,0.0,0.5433425150778647,0.1304652684009961,0.0512401356257688,0.0,0.0,0.0,0.1635742791130314,0.0,0.0013795421130014,0.0007883097788579,0.0,0.1998365289404986,0.0,0.0327148558226062,0.4609641431872055,0.0,0.0,0.0,0.0,27.34492336,39.02568,19.65877647,24.68229167
246,PC-PJ-BV-BO-BC-BY-BU-BP-EL-FP-AC-BH-CG-ER,32.0,0.0816406175610419,0.0192212133578181,0.049935523362579,0.0,0.1206775147928993,0.0,0.4262353601305855,0.1422766102156022,0.0469631707814731,0.0,0.0,0.0,0.0925392436917635,0.0,0.0025760389036251,0.0003963136774807,0.0,0.6788853295245868,0.0003963136774807,0.0259585458749914,0.2540370672651839,0.0,0.0,0.0,0.0,28.930430800000003,29.442812,16.89358733,26.87886709
247,PC-PJ-BV-BO-BC-BY-BU-BP-EL-FP-AC-BH-CG-ER,48.0,0.1322612399165115,0.0144364528685056,0.0487048005866756,0.0,0.0777235290799345,0.0,0.36455689061883,0.1379483274101653,0.029602019518249,0.0,0.0,0.0,0.0720364415862808,0.0,0.0040830371749308,0.000291645512495,0.0,0.6140596265583573,0.0005832910249901,0.0434551813617645,0.1834450273593952,0.0,0.0,0.0,0.0,32.80726808,25.28251872,14.04004825,28.29793656
248,PC-BV-BF-BY-BU-EL-FP-CH-AC-ER-DF,0.0,0.0006,0.0,0.0006,0.0006,0.0,0.0,0.0,0.0006,0.0006,0.0,0.0,0.0,0.0,0.0,0.0006,0.0006,0.0006,0.0006,0.0,0.0,0.0006,0.0,0.0,0.0,0.0006,0.0,0.0,28.0,0.0
249,PC-BV-BF-BY-BU-EL-FP-CH-AC-ER-DF,16.0,0.7876674165729285,0.0,0.0417491563554555,0.3992932133483314,0.0,0.0,0.0,0.1665684289463817,0.0957019122609673,0.0,0.0,0.0,0.0,0.0,0.0006422947131608,0.0006422947131608,0.0918481439820022,0.231440194975628,0.0,0.0,0.2230903637045369,0.0,0.0,0.0,0.4348335208098988,28.76135112,35.59840008,12.28203507,30.72382223
250,PC-BV-BF-BY-BU-EL-FP-CH-AC-ER-DF,32.0,0.3046930458300915,0.0,0.0111966951946945,0.2377511022192582,0.0,0.0,0.0,0.1467481753176984,0.0838561001815419,0.0,0.0,0.0,0.0,0.0,0.0002382275573339,0.0007146826720017,0.1603271460857322,0.5784165092067726,0.0,0.0,0.1577066429550591,0.0,0.0,0.0,0.4614467785558148,27.62634128,32.68439184,11.42920624,32.95573009
251,PC-BV-BF-BY-BU-EL-FP-CH-AC-ER-DF,48.0,0.3441785659272951,0.0,0.0112414125077017,0.287493145409735,0.0,0.0,0.0,0.1602499229821318,0.0727104128157732,0.0,0.0,0.0,0.0,0.0,0.0040660428219346,0.0009567159581022,0.1705346195317313,0.3881874999999999,0.0,0.0,0.1444641096734442,0.0,0.0,0.0,0.486011706715958,28.42469848,30.0191946,10.64239686,35.99038782
252,PC-BF-BO-BT-BC-BY-DP-BL-BP-CA-FP-CH-AC-BH-ER-RI-DL-DF,0.0,0.0003666666666666,0.0,0.0,0.0003666666666666,0.0003666666666666,0.0003666666666666,0.0003666666666666,0.0003666666666666,0.0,0.0003666666666666,0.0003666666666666,0.0,0.0003666666666666,0.0003666666666666,0.0,0.0003666666666666,0.0003666666666666,0.0003666666666666,0.0003666666666666,0.0,0.0003666666666666,0.0003666666666666,0.0,0.0003666666666666,0.0003666666666666,0.0,0.0,28.0,0.0
253,PC-BF-BO-BT-BC-BY-DP-BL-BP-CA-FP-CH-AC-BH-ER-RI-DL-DF,16.0,0.1315310504349575,0.0,0.0,0.1487961482375421,0.1387797556192487,0.1342987378689596,0.2653026097450596,0.0778906320712022,0.0,0.0060625534268617,0.0067215266254337,0.0,0.0780224267109166,0.0313671242520239,0.0,0.001054357117715,0.0293902046563081,0.0159471514054407,0.0003953839191431,0.0,0.2233919143158847,0.0021087142354301,0.0,0.3391076079851158,0.1166382561472318,19.5605888,45.50596348,32.41479527,15.30427718
254,PC-BF-BO-BT-BC-BY-DP-BL-BP-CA-FP-CH-AC-BH-ER-RI-DL-DF,32.0,0.106934772778657,0.0,0.0,0.1422025020724998,0.1290006782726656,0.155404325872334,0.2104747908659281,0.0748732006933454,0.0,0.0045263395885145,0.0060351194513527,0.0,0.101088250810159,0.0113158489712864,0.0,0.0013201823799834,0.0418686411937598,0.1950097972718366,0.000754389931419,0.0,0.1740754766749566,0.0005657924485643,0.0,0.2093432059687994,0.1029742256387067,19.28122656,48.95213964,35.92655884,17.25907119
255,PC-BF-BO-BT-BC-BY-DP-BL-BP-CA-FP-CH-AC-BH-ER-RI-DL-DF,48.0,0.0715688305709024,0.0,0.0,0.1396771902131018,0.1522607208629308,0.1698776637726913,0.2310650815574848,0.0817929492238884,0.0,0.0023594119968429,0.0034604709287029,0.0,0.0190325901078663,0.0124262365167061,0.0,0.0001572941331228,0.0729844777690081,0.2680292028413575,0.0004718823993685,0.0,0.1299249539594843,0.00110105893186,0.0,0.1247342475664298,0.1134090699815837,19.09550288,45.82366144,36.55860186,19.60339291
256,BF-BC-BY-BA-CA-EL-FP-CH-AC-BH-ER-CC-DL-DF,0.0,0.0,0.0,0.0,0.0004714285714285,0.0,0.0,0.0004714285714285,0.0004714285714285,0.0,0.0,0.0,0.0004714285714285,0.0,0.0004714285714285,0.0004714285714285,0.0004714285714285,0.0004714285714285,0.0004714285714285,0.0004714285714285,0.0,0.0004714285714285,0.0,0.0004714285714285,0.0004714285714285,0.0004714285714285,0.0,0.0,28.0,0.0
257,BF-BC-BY-BA-CA-EL-FP-CH-AC-BH-ER-CC-DL-DF,16.0,0.0,0.0,0.0,0.1586619176110811,0.0,0.0,0.3385878035617916,0.1187919769742759,0.0,0.0,0.0,0.0915986328476344,0.0,0.0171747436589314,0.0004089224680697,0.0002044612340348,0.0355762547220723,0.1243124302932182,0.0006133837021046,0.0,0.3461528692210829,0.0,0.0069516819571865,0.551023025724051,0.1030484619535887,25.63802568,59.685464,22.14417596,13.593172199999998
258,BF-BC-BY-BA-CA-EL-FP-CH-AC-BH-ER-CC-DL-DF,32.0,0.0,0.0,0.0,0.1266276735459662,0.0,0.0,0.2772414008755472,0.0749174796747967,0.0,0.0,0.0,0.0378481238273921,0.0,0.0356675734834271,0.0009345215759849,0.0006230143839899,0.0556040337711069,0.4569810506566604,0.0003115071919949,0.0,0.1976513133208255,0.0,0.0051398686679174,0.2354994371482176,0.1551305816135084,27.37300208,41.15194828,21.36678998,14.47412695
259,BF-BC-BY-BA-CA-EL-FP-CH-AC-BH-ER-CC-DL-DF,48.0,0.0,0.0,0.0,0.1535315493256875,0.0,0.0,0.2191472443453329,0.0833273441648083,0.0,0.0,0.0,0.023401401720293,0.0,0.0493723691196771,0.0013765530423701,0.0006423914197727,0.056255134331528,0.4066337687161516,0.0001835404056493,0.0,0.1147127535308484,0.0,0.005414441966656,0.1458228522884145,0.1804202187533184,28.44683208,36.78762604,23.73217468,20.582903
260,BV-BO-BT-BY-BL-BA-BP-EL-FP-AC-BH-DL-DF,0.0,0.0,0.0,0.0005076923076923,0.0,0.0005076923076923,0.0005076923076923,0.0,0.0005076923076923,0.0,0.0,0.0005076923076923,0.0005076923076923,0.0005076923076923,0.0,0.0005076923076923,0.0005076923076923,0.0,0.0005076923076923,0.0005076923076923,0.0,0.0,0.0,0.0,0.0005076923076923,0.0005076923076923,0.0,0.0,28.0,0.0
261,BV-BO-BT-BY-BL-BA-BP-EL-FP-AC-BH-DL-DF,16.0,0.0,0.0,0.0324898124683223,0.0,0.1357126541645548,0.261949113025849,0.0,0.1184524412907585,0.0,0.0,0.0194600439263389,0.1583878357830714,0.0932389930731542,0.0,0.0027074843723601,0.000338435546545,0.0,0.083593579996621,0.0,0.0,0.0,0.0,0.0,0.4411507349214394,0.3196523737117756,21.38343968,48.45826064,31.17420095,14.57282178
262,BV-BO-BT-BY-BL-BA-BP-EL-FP-AC-BH-DL-DF,32.0,0.0,0.0,0.0904314992025518,0.0,0.118181937799043,0.2767281499202552,0.0,0.1195403508771929,0.0,0.0,0.0048514752791068,0.0632632376395534,0.0813107256778309,0.0,0.0031049441786283,0.0003881180223285,0.0,0.3359161483253588,0.0009702950558213,0.0,0.0,0.0,0.0,0.2862370414673046,0.2412153508771929,21.287914800000003,43.13432776,29.60274512,14.07976233
263,BV-BO-BT-BY-BL-BA-BP-EL-FP-AC-BH-DL-DF,48.0,0.0,0.0,0.0248604178522071,0.0,0.0785445085765384,0.2343124407229764,0.0,0.0965593041216161,0.0,0.0,0.0025220713763108,0.0282231796872882,0.0266618974067148,0.0,0.0028823672872124,0.0,0.0,0.4417227867653036,0.0002401972739343,0.0,0.0,0.0,0.0,0.2171383356366691,0.3231854320786927,20.67110568,31.98301668,22.82764329,14.12608055
264,PC-PJ-BV-BF-BY-BU-BA-EL-FP-CH-AC-CG-RI,0.0,0.0005076923076923,0.0005076923076923,0.0005076923076923,0.0005076923076923,0.0,0.0,0.0,0.0005076923076923,0.0005076923076923,0.0,0.0,0.0005076923076923,0.0,0.0,0.0005076923076923,0.0005076923076923,0.0005076923076923,0.0005076923076923,0.0,0.0005076923076923,0.0,0.0005076923076923,0.0,0.0,0.0,0.0,0.0,28.0,0.0
265,PC-PJ-BV-BF-BY-BU-BA-EL-FP-CH-AC-CG-RI,16.0,0.9888823622898192,0.0163807889132576,0.0668163758303931,0.455644575824036,0.0,0.0,0.0,0.1618680588665331,0.0885855821493277,0.0,0.0,0.2172609897968913,0.0,0.0,0.000215536696227,0.0017242935698165,0.1226403801532055,0.0961293665172753,0.0,0.0398742888020088,0.0,0.0028019770509519,0.0,0.0,0.0,27.724354,34.51369444,13.83075231,28.11259582
266,PC-PJ-BV-BF-BY-BU-BA-EL-FP-CH-AC-CG-RI,32.0,0.7017230207351555,0.0203852497643732,0.0316232720703738,0.3389701146716933,0.0,0.0,0.0,0.2009776547282437,0.095131165567075,0.0,0.0,0.0687348806157712,0.0,0.0,0.0,0.0028748429154885,0.1285838831291234,0.5854225573358467,0.0,0.0407704995287464,0.0,0.0023521442035815,0.0,0.0,0.0,27.77576936,39.0649618,13.0004877,33.202224
267,PC-PJ-BV-BF-BY-BU-BA-EL-FP-CH-AC-CG-RI,48.0,0.3980387669425452,0.0148213026268441,0.0142872016312822,0.355043636799808,0.0,0.0,0.0,0.1885376514333693,0.0651603214585582,0.0,0.0,0.0548788772939906,0.0,0.0,0.0005341009955619,0.0016023029866858,0.1211074007436727,0.5831047619047619,0.0,0.0554129782895525,0.0,0.0024034544800287,0.0,0.0,0.0,30.66306536,30.7933652,11.23758845,38.09345216
268,PC-PJ-BV-BO-BT-BY-BA-BP-EL-FP-CH-CG-DL,0.0,0.0005076923076923,0.0005076923076923,0.0005076923076923,0.0,0.0005076923076923,0.0005076923076923,0.0,0.0005076923076923,0.0,0.0,0.0,0.0005076923076923,0.0005076923076923,0.0,0.0005076923076923,0.0005076923076923,0.0005076923076923,0.0,0.0,0.0005076923076923,0.0,0.0,0.0,0.0005076923076923,0.0,0.0,0.0,28.0,0.0
269,PC-PJ-BV-BO-BT-BY-BA-BP-EL-FP-CH-CG-DL,16.0,0.0955752139979859,0.0086264161631419,0.0384765546324269,0.0,0.1925197004028197,0.2620787386706948,0.0,0.1184420631923464,0.0,0.0,0.0,0.0985876132930513,0.0947536505538771,0.0,0.0010954179254783,0.0004107817220543,0.1118695556394763,0.0,0.0,0.0357380098187311,0.0,0.0,0.0,0.389968781470292,0.0,0.2882967999999999,55.20046744,45.46739889,18.52065268
270,PC-PJ-BV-BO-BT-BY-BA-BP-EL-FP-CH-CG-DL,32.0,0.0942496924969249,0.015990159901599,0.0329028290282902,0.0,0.27460024600246,0.3462484624846248,0.0,0.1534440344403443,0.0,0.0,0.0,0.0624231242312423,0.1249999999999999,0.0,0.0019987699876998,0.0004612546125461,0.0636531365313653,0.0,0.0,0.0370541205412054,0.0,0.0,0.0,0.3749999999999999,0.0,0.67634144,62.31156856,54.89961756,19.87302708
271,PC-PJ-BV-BO-BT-BY-BA-BP-EL-FP-CH-CG-DL,48.0,0.0779790201489658,0.0143536603460043,0.016837947713582,0.0,0.3823042226772308,0.4481378379180391,0.0,0.178730674500727,0.0,0.0,0.0,0.0208404106946793,0.072872429448945,0.0,0.0051065907000207,0.0005520638594617,0.0509278910353422,0.0,0.0,0.0592088489272678,0.0,0.0,0.0,0.2219296715036054,0.0,0.85651128,57.06243264,51.04263107,22.54862624
272,PC-PJ-BL-BA-BP-CA-EL-FP-CH-AC-ER-RI,0.0,0.00055,0.00055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.0,0.0,0.00055,0.00055,0.0,0.0,0.0,0.0,0.0,28.0,0.0
273,PC-PJ-BL-BA-BP-CA-EL-FP-CH-AC-ER-RI,16.0,1.538223250688705,0.0303078787878787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076753719008264,0.1934587327823691,0.0980085950413223,0.0212548760330578,0.0037392837465564,0.0001968044077134,0.0854131129476584,0.1826344903581267,0.0,0.0,0.2170752617079889,0.0015744352617079,0.0,0.0,0.0,36.7648784,52.49782444,15.84337908,12.87809368
274,PC-PJ-BL-BA-BP-CA-EL-FP-CH-AC-ER-RI,32.0,0.5763878929826143,0.022461880311083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064176800888808,0.1873160375942107,0.0872403387082245,0.065781220911029,0.0423165780860583,0.0008022100111101,0.4265751734078012,0.6327431462630995,0.0,0.0,0.1770878599525568,0.0,0.0,0.0,0.0,52.3777972,32.01914648,1.6869168999999995,15.7903282
275,PC-PJ-BL-BA-BP-CA-EL-FP-CH-AC-ER-RI,48.0,0.512467289481073,0.0190785154554968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010100390535263,0.1851738264798223,0.0745796513260331,0.0432582382520356,0.0313214130739974,0.0002040482936416,0.0937601909283508,0.2592433570717512,0.0,0.0,0.0996775914439594,0.000612144880925,0.0,0.0,0.0,57.23525808,21.92447248,1.41084838,15.84177739
